Instrument,Date,Settlement Price,Open Price,Close Price,Open Interest,RIC,Strike,Expiry,Expiry_Date
CL550L24^L24,2024-09-24T00:00:00Z,15.98,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-09-25T00:00:00Z,14.36,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-09-26T00:00:00Z,12.63,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-09-27T00:00:00Z,13.06,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-09-30T00:00:00Z,13.13,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-01T00:00:00Z,14.67,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-02T00:00:00Z,15.01,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-03T00:00:00Z,18.35,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-04T00:00:00Z,18.82,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-07T00:00:00Z,21.56,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-08T00:00:00Z,18.12,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-09T00:00:00Z,17.74,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-10T00:00:00Z,20.22,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-11T00:00:00Z,19.96,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-14T00:00:00Z,18.36,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-15T00:00:00Z,15.18,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-16T00:00:00Z,14.96,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-17T00:00:00Z,15.2,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-18T00:00:00Z,13.82,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-21T00:00:00Z,15.12,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-22T00:00:00Z,16.77,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-23T00:00:00Z,15.81,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-24T00:00:00Z,15.23,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-25T00:00:00Z,16.81,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-28T00:00:00Z,12.45,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-29T00:00:00Z,12.28,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-30T00:00:00Z,13.65,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-10-31T00:00:00Z,14.29,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-01T00:00:00Z,14.51,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-04T00:00:00Z,16.49,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-05T00:00:00Z,17.01,13.48,13.48,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-06T00:00:00Z,16.7,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-07T00:00:00Z,17.36,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-08T00:00:00Z,15.38,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-11T00:00:00Z,13.05,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-12T00:00:00Z,13.13,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-13T00:00:00Z,13.44,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-14T00:00:00Z,13.71,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL550L24^L24,2024-11-15T00:00:00Z,12.02,16.45,16.45,,CL550L24^L24,55.0,L24,2024-12-01
CL575L24^L24,2023-12-01T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-04T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-05T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-06T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-07T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-08T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-11T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-12T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-13T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-14T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-15T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-18T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-19T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-20T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-21T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-22T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-25T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-26T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-27T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-28T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2023-12-29T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-01T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-02T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-03T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-04T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-05T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-08T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-09T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-10T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-11T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-12T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-15T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-16T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-17T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-18T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-19T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-22T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-23T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-24T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-25T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-26T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-29T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-30T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-01-31T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-01T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-02T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-05T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-06T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-07T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-08T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-09T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-12T00:00:00Z,,,,,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-13T00:00:00Z,18.35,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-14T00:00:00Z,17.63,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-15T00:00:00Z,18.15,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-16T00:00:00Z,18.43,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-16T00:00:00Z,18.43,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-20T00:00:00Z,17.46,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-21T00:00:00Z,17.69,18.54,18.54,5,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-22T00:00:00Z,18.02,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-23T00:00:00Z,16.96,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-26T00:00:00Z,17.49,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-27T00:00:00Z,18.02,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-28T00:00:00Z,17.68,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-02-29T00:00:00Z,17.37,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-01T00:00:00Z,18.21,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-04T00:00:00Z,18.03,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-05T00:00:00Z,17.43,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-06T00:00:00Z,17.96,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-07T00:00:00Z,18.06,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-08T00:00:00Z,17.55,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-11T00:00:00Z,17.81,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-12T00:00:00Z,17.59,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-13T00:00:00Z,18.86,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-14T00:00:00Z,19.77,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-15T00:00:00Z,19.94,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-18T00:00:00Z,20.71,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-19T00:00:00Z,20.95,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-20T00:00:00Z,20.13,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-21T00:00:00Z,20.07,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-22T00:00:00Z,19.55,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-25T00:00:00Z,20.39,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-26T00:00:00Z,20.17,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-27T00:00:00Z,20.02,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-28T00:00:00Z,20.98,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-03-28T00:00:00Z,20.98,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-01T00:00:00Z,21.03,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-02T00:00:00Z,21.84,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-03T00:00:00Z,22.49,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-04T00:00:00Z,23.45,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-05T00:00:00Z,23.56,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-08T00:00:00Z,23.16,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-09T00:00:00Z,22.6,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-10T00:00:00Z,23.3,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-11T00:00:00Z,22.88,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-12T00:00:00Z,23.39,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-15T00:00:00Z,23.27,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-16T00:00:00Z,23.42,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-17T00:00:00Z,21.5,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-18T00:00:00Z,21.29,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-19T00:00:00Z,21.11,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-22T00:00:00Z,20.72,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-23T00:00:00Z,21.64,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-24T00:00:00Z,21.49,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-25T00:00:00Z,21.85,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-26T00:00:00Z,22.3,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-29T00:00:00Z,21.57,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-04-30T00:00:00Z,20.98,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-01T00:00:00Z,18.66,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-02T00:00:00Z,18.86,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-03T00:00:00Z,18.59,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-06T00:00:00Z,18.96,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-07T00:00:00Z,18.93,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-08T00:00:00Z,19.0,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-09T00:00:00Z,19.24,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-10T00:00:00Z,18.53,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-13T00:00:00Z,19.0,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-14T00:00:00Z,18.39,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-15T00:00:00Z,18.66,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-16T00:00:00Z,19.22,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-17T00:00:00Z,19.93,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-20T00:00:00Z,19.84,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-21T00:00:00Z,19.36,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-22T00:00:00Z,18.3,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-23T00:00:00Z,17.8,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-24T00:00:00Z,18.25,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-24T00:00:00Z,18.25,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-28T00:00:00Z,20.1,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-29T00:00:00Z,19.76,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-30T00:00:00Z,18.81,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-05-31T00:00:00Z,18.35,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-03T00:00:00Z,16.12,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-04T00:00:00Z,15.02,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-05T00:00:00Z,15.35,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-06T00:00:00Z,16.47,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-07T00:00:00Z,16.55,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-10T00:00:00Z,18.13,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-11T00:00:00Z,18.41,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-12T00:00:00Z,18.9,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-13T00:00:00Z,19.1,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-14T00:00:00Z,18.73,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-17T00:00:00Z,19.7,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-18T00:00:00Z,20.6,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-18T00:00:00Z,20.6,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-20T00:00:00Z,20.97,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-21T00:00:00Z,20.45,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-24T00:00:00Z,21.31,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-25T00:00:00Z,20.74,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-26T00:00:00Z,20.96,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-27T00:00:00Z,21.31,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-06-28T00:00:00Z,21.05,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-01T00:00:00Z,22.41,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-02T00:00:00Z,22.22,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-03T00:00:00Z,23.2,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-03T00:00:00Z,23.2,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-05T00:00:00Z,22.44,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-08T00:00:00Z,21.92,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-09T00:00:00Z,20.91,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-10T00:00:00Z,21.09,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-11T00:00:00Z,21.24,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-12T00:00:00Z,21.04,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-15T00:00:00Z,20.78,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-16T00:00:00Z,19.79,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-17T00:00:00Z,20.81,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-18T00:00:00Z,20.79,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-19T00:00:00Z,18.66,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-22T00:00:00Z,18.58,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-23T00:00:00Z,17.25,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-24T00:00:00Z,17.91,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-25T00:00:00Z,18.31,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-26T00:00:00Z,17.43,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-29T00:00:00Z,16.46,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-30T00:00:00Z,15.74,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-07-31T00:00:00Z,18.25,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-01T00:00:00Z,17.03,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-02T00:00:00Z,14.7,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-05T00:00:00Z,14.65,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-06T00:00:00Z,14.48,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-07T00:00:00Z,15.91,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-08T00:00:00Z,16.6,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-09T00:00:00Z,16.99,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-12T00:00:00Z,19.27,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-13T00:00:00Z,17.88,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-14T00:00:00Z,17.19,17.87,17.87,6,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-15T00:00:00Z,18.2,18.23,18.23,7,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-16T00:00:00Z,16.86,18.23,18.23,7,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-19T00:00:00Z,15.43,18.23,18.23,7,CL575L24^L24,57.5,L24,2024-12-01
CL575L24^L24,2024-08-20T00:00:00Z,14.86,18.23,18.23,7,CL575L24^L24,57.5,L24,2024-12-01
