Instrument,Date,Settlement Price,Open Price,Close Price,Open Interest,RIC,Strike,Expiry,Expiry_Date
CL575C25^C25,2024-05-06T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-07T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-08T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-09T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-10T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-13T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-14T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-15T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-16T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-17T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-20T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-21T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-22T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-23T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-24T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-27T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-28T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-29T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-30T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-05-31T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-03T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-04T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-05T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-06T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-07T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-10T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-11T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-12T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-13T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-14T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-17T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-18T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-19T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-20T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-21T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-24T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-25T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-26T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-27T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-06-28T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-01T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-02T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-03T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-04T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-05T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-08T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-09T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-10T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-11T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-12T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-15T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-16T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-17T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-18T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-19T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-22T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-23T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-24T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-25T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-26T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-29T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-30T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-07-31T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-01T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-02T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-05T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-06T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-07T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-08T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-09T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-12T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-13T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-14T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-15T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-16T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-19T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-20T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-21T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-22T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-23T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-26T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-27T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-28T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-29T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-08-30T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-02T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-03T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-04T00:00:00Z,,,,,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-05T00:00:00Z,11.89,,,34,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-06T00:00:00Z,10.68,,,34,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-09T00:00:00Z,11.03,,,34,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-10T00:00:00Z,9.32,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-11T00:00:00Z,10.21,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-12T00:00:00Z,11.18,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-13T00:00:00Z,10.81,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-16T00:00:00Z,11.72,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-17T00:00:00Z,12.37,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-18T00:00:00Z,12.27,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-19T00:00:00Z,12.95,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-20T00:00:00Z,12.74,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-23T00:00:00Z,12.42,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-24T00:00:00Z,13.44,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-25T00:00:00Z,12.35,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-26T00:00:00Z,11.15,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-27T00:00:00Z,11.43,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-09-30T00:00:00Z,11.58,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-01T00:00:00Z,12.81,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-02T00:00:00Z,13.14,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-03T00:00:00Z,15.87,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-04T00:00:00Z,15.82,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-07T00:00:00Z,18.28,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-08T00:00:00Z,15.55,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-09T00:00:00Z,15.07,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-10T00:00:00Z,17.19,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-11T00:00:00Z,17.03,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-14T00:00:00Z,15.9,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-15T00:00:00Z,13.2,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-16T00:00:00Z,12.93,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-17T00:00:00Z,13.05,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-18T00:00:00Z,11.98,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-21T00:00:00Z,12.9,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-22T00:00:00Z,14.38,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-23T00:00:00Z,13.62,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-24T00:00:00Z,13.23,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-25T00:00:00Z,14.48,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-28T00:00:00Z,10.63,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-29T00:00:00Z,10.4,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-30T00:00:00Z,11.38,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-10-31T00:00:00Z,11.89,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-01T00:00:00Z,12.2,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-04T00:00:00Z,13.89,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-05T00:00:00Z,14.3,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-06T00:00:00Z,14.01,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-07T00:00:00Z,14.63,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-08T00:00:00Z,13.14,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-11T00:00:00Z,11.3,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-12T00:00:00Z,11.22,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-13T00:00:00Z,11.35,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-14T00:00:00Z,11.49,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-15T00:00:00Z,10.28,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-18T00:00:00Z,12.15,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-19T00:00:00Z,12.15,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-20T00:00:00Z,11.73,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-21T00:00:00Z,12.71,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-22T00:00:00Z,13.58,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-25T00:00:00Z,11.71,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-26T00:00:00Z,11.6,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-27T00:00:00Z,11.44,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-27T00:00:00Z,11.44,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-11-29T00:00:00Z,10.87,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-02T00:00:00Z,10.9,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-03T00:00:00Z,12.32,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-04T00:00:00Z,11.14,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-05T00:00:00Z,10.84,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-06T00:00:00Z,10.02,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-09T00:00:00Z,10.91,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-10T00:00:00Z,11.01,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-11T00:00:00Z,12.37,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-12T00:00:00Z,12.19,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-13T00:00:00Z,13.2,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-16T00:00:00Z,12.65,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-17T00:00:00Z,12.07,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-18T00:00:00Z,12.34,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-19T00:00:00Z,11.79,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-20T00:00:00Z,11.84,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-23T00:00:00Z,11.62,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-24T00:00:00Z,12.4,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-24T00:00:00Z,12.4,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-26T00:00:00Z,11.98,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-27T00:00:00Z,12.87,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-30T00:00:00Z,13.2,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-31T00:00:00Z,13.89,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2024-12-31T00:00:00Z,13.89,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-02T00:00:00Z,15.1,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-03T00:00:00Z,15.78,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-06T00:00:00Z,15.49,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-07T00:00:00Z,16.12,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-08T00:00:00Z,15.23,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-09T00:00:00Z,15.78,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-10T00:00:00Z,18.29,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-13T00:00:00Z,19.83,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-14T00:00:00Z,18.9,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-15T00:00:00Z,21.22,10.11,10.11,35,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-16T00:00:00Z,20.37,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-17T00:00:00Z,19.91,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-17T00:00:00Z,19.91,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-21T00:00:00Z,18.35,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-22T00:00:00Z,17.96,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-23T00:00:00Z,17.14,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-24T00:00:00Z,17.17,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-27T00:00:00Z,15.69,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-28T00:00:00Z,16.29,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-29T00:00:00Z,15.14,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-30T00:00:00Z,15.24,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-01-31T00:00:00Z,15.04,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-03T00:00:00Z,15.67,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-04T00:00:00Z,15.2,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-05T00:00:00Z,13.53,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-06T00:00:00Z,13.11,10.11,10.11,84,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-07T00:00:00Z,13.5,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-10T00:00:00Z,14.83,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-11T00:00:00Z,15.83,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL575C25^C25,2025-02-12T00:00:00Z,13.88,10.11,10.11,49,CL575C25^C25,57.5,C25,2025-03-01
CL600C25^C25,2024-03-01T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-04T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-05T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-06T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-07T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-08T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-11T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-12T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-13T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-14T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-15T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-18T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-19T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-20T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-21T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-22T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-25T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-26T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-27T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-28T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-03-29T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-01T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-02T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-03T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-04T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-05T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-08T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-09T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-10T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-11T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-12T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-15T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
CL600C25^C25,2024-04-16T00:00:00Z,,,,,CL600C25^C25,60.0,C25,2025-03-01
