Instrument,Date,Settlement Price,Open Price,Close Price,Open Interest,RIC,Strike,Expiry,Expiry_Date
CL500I24^I24,2023-09-01T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-04T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-05T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-06T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-07T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-08T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-11T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-12T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-13T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-14T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-15T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-18T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-19T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-20T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-21T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-22T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-25T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-26T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-27T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-28T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-09-29T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-02T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-03T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-04T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-05T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-06T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-09T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-10T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-11T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-12T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-13T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-16T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-17T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-18T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-19T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-20T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-23T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-24T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-25T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-26T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-27T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-30T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-10-31T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-01T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-02T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-03T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-06T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-07T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-08T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-09T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-10T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-13T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-14T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-15T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-16T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-17T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-20T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-21T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-22T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-23T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-24T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-27T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-28T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-29T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-11-30T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-01T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-04T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-05T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-06T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-07T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-08T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-11T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-12T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-13T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-14T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-15T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-18T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-19T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-20T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-21T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-22T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-25T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-26T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-27T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-28T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2023-12-29T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-01T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-02T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-03T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-04T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-05T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-08T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-09T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-10T00:00:00Z,,,,,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-11T00:00:00Z,22.26,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-12T00:00:00Z,22.97,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-12T00:00:00Z,22.97,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-16T00:00:00Z,22.58,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-17T00:00:00Z,22.3,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-18T00:00:00Z,23.22,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-19T00:00:00Z,22.55,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-22T00:00:00Z,23.95,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-23T00:00:00Z,23.63,,,3,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-24T00:00:00Z,24.13,,,31,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-25T00:00:00Z,25.83,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-26T00:00:00Z,26.41,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-29T00:00:00Z,25.51,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-30T00:00:00Z,26.3,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-01-31T00:00:00Z,24.66,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-01T00:00:00Z,23.04,,,39,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-02T00:00:00Z,21.88,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-05T00:00:00Z,22.45,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-06T00:00:00Z,22.76,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-07T00:00:00Z,23.2,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-08T00:00:00Z,24.83,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-09T00:00:00Z,25.42,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-12T00:00:00Z,25.43,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-13T00:00:00Z,25.66,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-14T00:00:00Z,24.78,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-15T00:00:00Z,25.5,,,44,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-16T00:00:00Z,25.97,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-16T00:00:00Z,25.97,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-20T00:00:00Z,24.87,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-21T00:00:00Z,25.22,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-22T00:00:00Z,25.66,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-23T00:00:00Z,24.27,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-26T00:00:00Z,25.02,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-27T00:00:00Z,25.79,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-28T00:00:00Z,25.38,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-02-29T00:00:00Z,25.02,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-01T00:00:00Z,26.21,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-04T00:00:00Z,25.85,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-05T00:00:00Z,25.13,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-06T00:00:00Z,25.89,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-07T00:00:00Z,25.99,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-08T00:00:00Z,25.4,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-11T00:00:00Z,25.65,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-12T00:00:00Z,25.43,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-13T00:00:00Z,27.08,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-14T00:00:00Z,28.2,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-15T00:00:00Z,28.34,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-18T00:00:00Z,29.47,25.27,25.42,51,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-19T00:00:00Z,29.82,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-20T00:00:00Z,28.8,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-21T00:00:00Z,28.76,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-22T00:00:00Z,28.24,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-25T00:00:00Z,29.29,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-26T00:00:00Z,29.01,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-27T00:00:00Z,28.82,25.27,25.42,47,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-28T00:00:00Z,30.09,25.27,25.42,46,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-03-28T00:00:00Z,30.09,25.27,25.42,46,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-01T00:00:00Z,30.26,25.27,25.42,46,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-02T00:00:00Z,31.38,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-03T00:00:00Z,31.97,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-04-30T00:00:00Z,29.91,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-01T00:00:00Z,27.23,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-09T00:00:00Z,27.76,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-10T00:00:00Z,26.92,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-13T00:00:00Z,27.52,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-14T00:00:00Z,26.7,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-15T00:00:00Z,27.15,25.27,25.42,32,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-16T00:00:00Z,27.73,25.27,25.42,32,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-17T00:00:00Z,28.58,25.27,25.42,32,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-20T00:00:00Z,28.42,25.27,25.42,32,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-21T00:00:00Z,27.82,25.27,25.42,100,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-22T00:00:00Z,26.67,25.27,25.42,100,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-23T00:00:00Z,26.02,25.27,25.42,100,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-23T00:00:00Z,26.02,25.27,25.42,100,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-23T00:00:00Z,26.02,25.27,25.42,100,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-28T00:00:00Z,28.83,25.27,25.42,0,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-29T00:00:00Z,28.35,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-30T00:00:00Z,27.15,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-05-31T00:00:00Z,26.43,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-03T00:00:00Z,23.88,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-04T00:00:00Z,22.79,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-05T00:00:00Z,23.44,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-06T00:00:00Z,24.82,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-07T00:00:00Z,24.81,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-10T00:00:00Z,26.82,25.27,25.42,41,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-11T00:00:00Z,27.08,25.27,25.42,2,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-12T00:00:00Z,27.68,25.27,25.42,24,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-13T00:00:00Z,27.82,25.27,25.42,22,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-14T00:00:00Z,27.55,25.27,25.42,22,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-17T00:00:00Z,29.02,25.27,25.42,22,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-18T00:00:00Z,29.99,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-18T00:00:00Z,29.99,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-20T00:00:00Z,30.49,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-21T00:00:00Z,29.96,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-24T00:00:00Z,30.86,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-25T00:00:00Z,30.07,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-26T00:00:00Z,30.19,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-27T00:00:00Z,30.83,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-06-28T00:00:00Z,30.64,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-01T00:00:00Z,32.32,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-02T00:00:00Z,31.91,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-23T00:00:00Z,26.96,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-24T00:00:00Z,27.59,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
CL500I24^I24,2024-07-25T00:00:00Z,28.28,25.27,25.42,20,CL500I24^I24,50.0,I24,2024-09-01
